Value (kWh),Temp_avg,season,year,Time_of_day
0.273,58.5,весна,2019,ночь
0.396,58.5,весна,2019,ночь
1.029,58.5,весна,2019,утро
0.742,58.5,весна,2019,утро
0.742,58.5,весна,2019,утро
0.33,58.5,весна,2019,утро
0.289,58.5,весна,2019,утро
0.209,58.5,весна,2019,утро
0.284,58.5,весна,2019,день
0.276,58.5,весна,2019,день
0.273,58.5,весна,2019,день
0.265,58.5,весна,2019,день
0.276,58.5,весна,2019,день
0.627,58.5,весна,2019,день
0.475,58.5,весна,2019,вечер
0.445,58.5,весна,2019,вечер
0.4529999999999999,58.5,весна,2019,вечер
0.487,58.5,весна,2019,вечер
0.433,58.5,весна,2019,вечер
0.391,58.5,весна,2019,вечер
0.413,62.4,весна,2019,ночь
0.313,62.4,весна,2019,ночь
0.322,62.4,весна,2019,ночь
0.301,62.4,весна,2019,ночь
0.267,62.4,весна,2019,ночь
0.363,62.4,весна,2019,ночь
0.496,62.4,весна,2019,утро
0.365,62.4,весна,2019,утро
0.256,62.4,весна,2019,утро
0.2339999999999999,62.4,весна,2019,утро
0.423,62.4,весна,2019,утро
0.271,62.4,весна,2019,утро
0.2319999999999999,62.4,весна,2019,день
0.248,62.4,весна,2019,день
0.493,62.4,весна,2019,день
0.293,62.4,весна,2019,день
0.335,62.4,весна,2019,день
0.422,62.4,весна,2019,день
0.4539999999999999,62.4,весна,2019,вечер
0.401,62.4,весна,2019,вечер
0.48,62.4,весна,2019,вечер
0.428,62.4,весна,2019,вечер
0.389,62.4,весна,2019,вечер
0.427,62.4,весна,2019,вечер
0.475,66.0,весна,2019,ночь
0.373,66.0,весна,2019,ночь
0.32,66.0,весна,2019,ночь
0.3379999999999999,66.0,весна,2019,ночь
0.262,66.0,весна,2019,ночь
0.321,66.0,весна,2019,ночь
0.4639999999999999,66.0,весна,2019,утро
0.294,66.0,весна,2019,утро
0.3279999999999999,66.0,весна,2019,утро
0.331,66.0,весна,2019,утро
0.288,66.0,весна,2019,утро
0.281,66.0,весна,2019,утро
0.288,66.0,весна,2019,день
0.3979999999999999,66.0,весна,2019,день
0.5670000000000001,66.0,весна,2019,день
0.292,66.0,весна,2019,день
0.33,66.0,весна,2019,день
0.467,66.0,весна,2019,день
0.47,66.0,весна,2019,вечер
0.605,66.0,весна,2019,вечер
0.76,66.0,весна,2019,вечер
0.685,66.0,весна,2019,вечер
0.3289999999999999,66.0,весна,2019,вечер
0.356,66.0,весна,2019,вечер
0.322,59.0,лето,2019,ночь
0.303,59.0,лето,2019,ночь
0.312,59.0,лето,2019,ночь
0.337,59.0,лето,2019,ночь
0.285,59.0,лето,2019,ночь
0.301,59.0,лето,2019,ночь
0.292,59.0,лето,2019,утро
0.514,59.0,лето,2019,утро
0.372,59.0,лето,2019,утро
0.565,59.0,лето,2019,утро
0.287,59.0,лето,2019,утро
0.289,59.0,лето,2019,утро
0.309,59.0,лето,2019,день
0.369,59.0,лето,2019,день
0.2739999999999999,59.0,лето,2019,день
0.285,59.0,лето,2019,день
0.42,59.0,лето,2019,день
0.469,59.0,лето,2019,день
0.573,59.0,лето,2019,вечер
0.5720000000000001,59.0,лето,2019,вечер
0.5579999999999999,59.0,лето,2019,вечер
0.434,59.0,лето,2019,вечер
0.376,59.0,лето,2019,вечер
0.318,59.0,лето,2019,вечер
0.349,60.9,лето,2019,ночь
0.33,60.9,лето,2019,ночь
0.2689999999999999,60.9,лето,2019,ночь
0.265,60.9,лето,2019,ночь
0.357,60.9,лето,2019,ночь
0.345,60.9,лето,2019,ночь
0.27,60.9,лето,2019,утро
0.298,60.9,лето,2019,утро
0.299,60.9,лето,2019,утро
0.7559999999999999,60.9,лето,2019,утро
0.402,60.9,лето,2019,утро
0.249,60.9,лето,2019,утро
0.34,60.9,лето,2019,день
0.297,60.9,лето,2019,день
0.317,60.9,лето,2019,день
0.247,60.9,лето,2019,день
0.4589999999999999,60.9,лето,2019,день
0.551,60.9,лето,2019,день
1.055,60.9,лето,2019,вечер
1.022,60.9,лето,2019,вечер
0.606,60.9,лето,2019,вечер
0.498,60.9,лето,2019,вечер
0.502,60.9,лето,2019,вечер
0.46,60.9,лето,2019,вечер
0.397,73.8,лето,2019,ночь
0.386,73.8,лето,2019,ночь
0.3329999999999999,73.8,лето,2019,ночь
0.311,73.8,лето,2019,ночь
0.322,73.8,лето,2019,ночь
0.315,73.8,лето,2019,ночь
0.541,73.8,лето,2019,утро
0.544,73.8,лето,2019,утро
0.3,73.8,лето,2019,утро
0.273,73.8,лето,2019,утро
0.351,73.8,лето,2019,утро
0.6609999999999999,73.8,лето,2019,утро
0.601,73.8,лето,2019,день
0.287,73.8,лето,2019,день
0.429,73.8,лето,2019,день
0.3379999999999999,73.8,лето,2019,день
0.32,73.8,лето,2019,день
0.57,73.8,лето,2019,день
0.635,73.8,лето,2019,вечер
0.8170000000000001,73.8,лето,2019,вечер
0.823,73.8,лето,2019,вечер
0.6859999999999999,73.8,лето,2019,вечер
0.556,73.8,лето,2019,вечер
0.496,73.8,лето,2019,вечер
0.365,53.4,осень,2019,ночь
0.3,53.4,осень,2019,ночь
0.3389999999999999,53.4,осень,2019,ночь
0.294,53.4,осень,2019,ночь
0.306,53.4,осень,2019,ночь
0.456,53.4,осень,2019,ночь
0.41,53.4,осень,2019,утро
0.351,53.4,осень,2019,утро
0.4029999999999999,53.4,осень,2019,утро
0.353,53.4,осень,2019,утро
0.225,53.4,осень,2019,утро
0.251,53.4,осень,2019,утро
0.251,53.4,осень,2019,день
0.211,53.4,осень,2019,день
0.247,53.4,осень,2019,день
0.327,53.4,осень,2019,день
0.249,53.4,осень,2019,день
0.407,53.4,осень,2019,день
0.513,53.4,осень,2019,вечер
0.626,53.4,осень,2019,вечер
0.63,53.4,осень,2019,вечер
0.471,53.4,осень,2019,вечер
1.041,53.4,осень,2019,вечер
0.6729999999999999,53.4,осень,2019,вечер
0.626,49.0,осень,2019,ночь
0.531,49.0,осень,2019,ночь
0.534,49.0,осень,2019,ночь
0.523,49.0,осень,2019,ночь
0.386,49.0,осень,2019,ночь
0.578,49.0,осень,2019,ночь
0.7090000000000001,49.0,осень,2019,утро
0.353,49.0,осень,2019,утро
0.267,49.0,осень,2019,утро
0.326,49.0,осень,2019,утро
0.244,49.0,осень,2019,утро
0.3279999999999999,49.0,осень,2019,утро
0.23,49.0,осень,2019,день
0.247,49.0,осень,2019,день
0.289,49.0,осень,2019,день
0.262,49.0,осень,2019,день
0.32,49.0,осень,2019,день
0.356,49.0,осень,2019,день
2.292,49.0,осень,2019,вечер
1.283,49.0,осень,2019,вечер
0.963,49.0,осень,2019,вечер
0.72,49.0,осень,2019,вечер
0.4429999999999999,49.0,осень,2019,вечер
0.364,49.0,осень,2019,вечер
0.503,50.8,осень,2019,ночь
0.332,50.8,осень,2019,ночь
0.264,50.8,осень,2019,ночь
0.299,50.8,осень,2019,ночь
0.244,50.8,осень,2019,ночь
0.316,50.8,осень,2019,ночь
0.444,50.8,осень,2019,утро
0.502,50.8,осень,2019,утро
0.353,50.8,осень,2019,утро
0.3329999999999999,50.8,осень,2019,утро
0.332,50.8,осень,2019,утро
0.319,50.8,осень,2019,утро
0.262,50.8,осень,2019,день
0.318,50.8,осень,2019,день
0.298,50.8,осень,2019,день
0.2739999999999999,50.8,осень,2019,день
0.287,50.8,осень,2019,день
0.486,50.8,осень,2019,день
0.64,50.8,осень,2019,вечер
0.638,50.8,осень,2019,вечер
0.762,50.8,осень,2019,вечер
0.436,50.8,осень,2019,вечер
0.505,50.8,осень,2019,вечер
0.441,50.8,осень,2019,вечер
0.4479999999999999,61.5,осень,2019,ночь
0.407,61.5,осень,2019,ночь
0.5579999999999999,61.5,осень,2019,ночь
0.433,61.5,осень,2019,ночь
0.258,61.5,осень,2019,ночь
0.305,61.5,осень,2019,ночь
0.342,61.5,осень,2019,утро
0.326,61.5,осень,2019,утро
0.352,61.5,осень,2019,утро
0.325,61.5,осень,2019,утро
0.2789999999999999,61.5,осень,2019,утро
0.309,61.5,осень,2019,утро
0.251,61.5,осень,2019,день
0.253,61.5,осень,2019,день
0.257,61.5,осень,2019,день
0.355,61.5,осень,2019,день
0.284,61.5,осень,2019,день
0.4529999999999999,61.5,осень,2019,день
0.687,61.5,осень,2019,вечер
1.906,61.5,осень,2019,вечер
0.805,61.5,осень,2019,вечер
0.411,61.5,осень,2019,вечер
0.295,61.5,осень,2019,вечер
0.29,61.5,осень,2019,вечер
0.35,59.6,осень,2019,ночь
0.2239999999999999,59.6,осень,2019,ночь
0.2789999999999999,59.6,осень,2019,ночь
0.249,59.6,осень,2019,ночь
0.395,59.6,осень,2019,ночь
0.311,59.6,осень,2019,ночь
0.382,59.6,осень,2019,утро
0.5589999999999999,59.6,осень,2019,утро
0.485,59.6,осень,2019,утро
0.34,59.6,осень,2019,утро
0.276,59.6,осень,2019,утро
0.37,59.6,осень,2019,утро
0.371,59.6,осень,2019,день
0.37,59.6,осень,2019,день
0.245,59.6,осень,2019,день
0.276,59.6,осень,2019,день
0.3,59.6,осень,2019,день
0.377,59.6,осень,2019,день
0.5920000000000001,59.6,осень,2019,вечер
0.555,59.6,осень,2019,вечер
0.5670000000000001,59.6,осень,2019,вечер
0.632,59.6,осень,2019,вечер
0.556,59.6,осень,2019,вечер
0.525,59.6,осень,2019,вечер
0.408,74.1,осень,2019,ночь
0.439,74.1,осень,2019,ночь
0.46,74.1,осень,2019,ночь
0.415,74.1,осень,2019,ночь
0.44,74.1,осень,2019,ночь
0.497,74.1,осень,2019,ночь
0.515,74.1,осень,2019,утро
0.424,74.1,осень,2019,утро
0.327,74.1,осень,2019,утро
0.327,74.1,осень,2019,утро
1.261,74.1,осень,2019,утро
0.552,74.1,осень,2019,утро
0.518,74.1,осень,2019,день
0.344,74.1,осень,2019,день
0.487,74.1,осень,2019,день
0.4479999999999999,74.1,осень,2019,день
0.322,74.1,осень,2019,день
0.452,74.1,осень,2019,день
0.6759999999999999,74.1,осень,2019,вечер
0.667,74.1,осень,2019,вечер
0.955,74.1,осень,2019,вечер
0.624,74.1,осень,2019,вечер
0.951,74.1,осень,2019,вечер
0.598,74.1,осень,2019,вечер
0.7,62.9,осень,2019,ночь
0.575,62.9,осень,2019,ночь
0.294,62.9,осень,2019,ночь
0.27,62.9,осень,2019,ночь
0.33,62.9,осень,2019,ночь
0.324,62.9,осень,2019,ночь
0.379,62.9,осень,2019,утро
0.512,62.9,осень,2019,утро
0.4529999999999999,62.9,осень,2019,утро
0.292,62.9,осень,2019,утро
0.248,62.9,осень,2019,утро
0.291,62.9,осень,2019,утро
0.2769999999999999,62.9,осень,2019,день
0.236,62.9,осень,2019,день
0.439,62.9,осень,2019,день
0.278,62.9,осень,2019,день
0.278,62.9,осень,2019,день
0.46,62.9,осень,2019,день
0.69,62.9,осень,2019,вечер
0.992,62.9,осень,2019,вечер
0.88,62.9,осень,2019,вечер
0.652,62.9,осень,2019,вечер
0.382,62.9,осень,2019,вечер
0.352,62.9,осень,2019,вечер
0.2739999999999999,45.0,осень,2019,ночь
0.305,45.0,осень,2019,ночь
0.293,45.0,осень,2019,ночь
0.259,45.0,осень,2019,ночь
0.292,45.0,осень,2019,ночь
0.294,45.0,осень,2019,ночь
0.503,45.0,осень,2019,утро
0.473,45.0,осень,2019,утро
0.637,45.0,осень,2019,утро
0.643,45.0,осень,2019,утро
0.475,45.0,осень,2019,утро
0.3379999999999999,45.0,осень,2019,утро
0.342,45.0,осень,2019,день
0.307,45.0,осень,2019,день
0.294,45.0,осень,2019,день
0.26,45.0,осень,2019,день
0.314,45.0,осень,2019,день
0.466,45.0,осень,2019,день
0.629,45.0,осень,2019,вечер
0.6,45.0,осень,2019,вечер
0.643,45.0,осень,2019,вечер
1.114,45.0,осень,2019,вечер
0.5660000000000001,45.0,осень,2019,вечер
0.537,45.0,осень,2019,вечер
0.7490000000000001,44.0,осень,2019,ночь
0.723,44.0,осень,2019,ночь
0.62,44.0,осень,2019,ночь
0.599,44.0,осень,2019,ночь
0.397,44.0,осень,2019,ночь
0.292,44.0,осень,2019,ночь
0.7809999999999999,44.0,осень,2019,утро
0.3329999999999999,44.0,осень,2019,утро
0.322,44.0,осень,2019,утро
0.359,44.0,осень,2019,утро
0.32,44.0,осень,2019,утро
0.441,44.0,осень,2019,утро
0.342,44.0,осень,2019,день
0.271,44.0,осень,2019,день
0.244,44.0,осень,2019,день
0.22,44.0,осень,2019,день
0.209,44.0,осень,2019,день
0.78,44.0,осень,2019,день
0.728,44.0,осень,2019,вечер
0.813,44.0,осень,2019,вечер
0.629,44.0,осень,2019,вечер
0.917,44.0,осень,2019,вечер
0.8590000000000001,44.0,осень,2019,вечер
0.631,44.0,осень,2019,вечер
0.569,45.5,осень,2019,ночь
0.611,45.5,осень,2019,ночь
0.5,45.5,осень,2019,ночь
0.5429999999999999,45.5,осень,2019,ночь
0.427,45.5,осень,2019,ночь
0.252,45.5,осень,2019,ночь
0.784,45.5,осень,2019,утро
0.595,45.5,осень,2019,утро
0.917,45.5,осень,2019,утро
1.0490000000000002,45.5,осень,2019,утро
0.769,45.5,осень,2019,утро
0.446,45.5,осень,2019,утро
0.397,45.5,осень,2019,день
0.304,45.5,осень,2019,день
0.5329999999999999,45.5,осень,2019,день
0.312,45.5,осень,2019,день
0.299,45.5,осень,2019,день
0.575,45.5,осень,2019,день
0.535,45.5,осень,2019,вечер
0.5670000000000001,45.5,осень,2019,вечер
0.7290000000000001,45.5,осень,2019,вечер
0.6859999999999999,45.5,осень,2019,вечер
0.503,45.5,осень,2019,вечер
0.469,45.5,осень,2019,вечер
0.506,49.7,осень,2019,ночь
0.461,49.7,осень,2019,ночь
0.437,49.7,осень,2019,ночь
0.421,49.7,осень,2019,ночь
0.379,49.7,осень,2019,ночь
0.7090000000000001,49.7,осень,2019,ночь
0.594,49.7,осень,2019,утро
0.318,49.7,осень,2019,утро
0.304,49.7,осень,2019,утро
0.7,49.7,осень,2019,утро
0.653,49.7,осень,2019,утро
0.3429999999999999,49.7,осень,2019,утро
0.395,49.7,осень,2019,день
0.487,49.7,осень,2019,день
0.675,49.7,осень,2019,день
0.648,49.7,осень,2019,день
0.508,49.7,осень,2019,день
0.461,49.7,осень,2019,день
0.737,49.7,осень,2019,вечер
0.821,49.7,осень,2019,вечер
1.067,49.7,осень,2019,вечер
0.86,49.7,осень,2019,вечер
0.639,49.7,осень,2019,вечер
0.5660000000000001,49.7,осень,2019,вечер
0.633,51.7,осень,2019,ночь
0.409,51.7,осень,2019,ночь
0.396,51.7,осень,2019,ночь
0.431,51.7,осень,2019,ночь
0.3389999999999999,51.7,осень,2019,ночь
0.84,51.7,осень,2019,ночь
0.515,51.7,осень,2019,утро
0.1969999999999999,51.7,осень,2019,утро
0.2269999999999999,51.7,осень,2019,утро
0.172,51.7,осень,2019,утро
0.18,51.7,осень,2019,утро
0.196,51.7,осень,2019,утро
0.17,51.7,осень,2019,день
0.168,51.7,осень,2019,день
0.183,51.7,осень,2019,день
0.179,51.7,осень,2019,день
0.151,51.7,осень,2019,день
0.184,51.7,осень,2019,день
0.345,51.7,осень,2019,вечер
0.319,51.7,осень,2019,вечер
0.325,51.7,осень,2019,вечер
0.342,51.7,осень,2019,вечер
0.184,51.7,осень,2019,вечер
0.165,51.7,осень,2019,вечер
0.1989999999999999,51.2,осень,2019,ночь
0.191,51.2,осень,2019,ночь
0.15,51.2,осень,2019,ночь
0.171,51.2,осень,2019,ночь
0.196,51.2,осень,2019,ночь
0.174,51.2,осень,2019,ночь
0.235,51.2,осень,2019,утро
0.216,51.2,осень,2019,утро
0.1119999999999999,51.2,осень,2019,утро
0.211,51.2,осень,2019,утро
0.139,51.2,осень,2019,утро
0.17,51.2,осень,2019,утро
0.196,51.2,осень,2019,день
0.154,51.2,осень,2019,день
0.156,51.2,осень,2019,день
0.19,51.2,осень,2019,день
0.193,51.2,осень,2019,день
0.163,51.2,осень,2019,день
0.318,51.2,осень,2019,вечер
0.317,51.2,осень,2019,вечер
0.3229999999999999,51.2,осень,2019,вечер
0.318,51.2,осень,2019,вечер
0.1969999999999999,51.2,осень,2019,вечер
0.186,51.2,осень,2019,вечер
0.151,53.3,осень,2019,ночь
0.176,53.3,осень,2019,ночь
0.195,53.3,осень,2019,ночь
0.162,53.3,осень,2019,ночь
0.188,53.3,осень,2019,ночь
0.157,53.3,осень,2019,ночь
0.337,53.3,осень,2019,утро
0.201,53.3,осень,2019,утро
0.147,53.3,осень,2019,утро
0.184,53.3,осень,2019,утро
0.17,53.3,осень,2019,утро
0.174,53.3,осень,2019,утро
0.166,53.3,осень,2019,день
0.142,53.3,осень,2019,день
0.185,53.3,осень,2019,день
0.19,53.3,осень,2019,день
0.166,53.3,осень,2019,день
0.171,53.3,осень,2019,день
0.341,53.3,осень,2019,вечер
0.315,53.3,осень,2019,вечер
0.321,53.3,осень,2019,вечер
0.36,53.3,осень,2019,вечер
0.171,53.3,осень,2019,вечер
0.18,53.3,осень,2019,вечер
0.196,57.0,осень,2019,ночь
0.237,57.0,осень,2019,ночь
0.1889999999999999,57.0,осень,2019,ночь
0.163,57.0,осень,2019,ночь
0.1939999999999999,57.0,осень,2019,ночь
0.1669999999999999,57.0,осень,2019,ночь
0.158,57.0,осень,2019,утро
0.1689999999999999,57.0,осень,2019,утро
0.181,57.0,осень,2019,утро
0.177,57.0,осень,2019,утро
0.14,57.0,осень,2019,утро
0.175,57.0,осень,2019,утро
0.191,57.0,осень,2019,день
0.306,57.0,осень,2019,день
0.22,57.0,осень,2019,день
0.1669999999999999,57.0,осень,2019,день
0.175,57.0,осень,2019,день
0.193,57.0,осень,2019,день
0.316,57.0,осень,2019,вечер
0.303,57.0,осень,2019,вечер
0.342,57.0,осень,2019,вечер
0.3389999999999999,57.0,осень,2019,вечер
0.165,57.0,осень,2019,вечер
0.192,57.0,осень,2019,вечер
0.198,58.1,осень,2019,ночь
0.17,58.1,осень,2019,ночь
0.182,58.1,осень,2019,ночь
0.188,58.1,осень,2019,ночь
0.162,58.1,осень,2019,ночь
0.165,58.1,осень,2019,ночь
0.196,58.1,осень,2019,утро
0.181,58.1,осень,2019,утро
0.156,58.1,осень,2019,утро
0.185,58.1,осень,2019,утро
0.173,58.1,осень,2019,утро
0.154,58.1,осень,2019,утро
0.163,58.1,осень,2019,день
0.1889999999999999,58.1,осень,2019,день
0.17,58.1,осень,2019,день
0.166,58.1,осень,2019,день
0.19,58.1,осень,2019,день
0.184,58.1,осень,2019,день
0.371,58.1,осень,2019,вечер
0.36,58.1,осень,2019,вечер
0.353,58.1,осень,2019,вечер
0.313,58.1,осень,2019,вечер
0.163,58.1,осень,2019,вечер
0.204,58.1,осень,2019,вечер
0.188,59.7,осень,2019,ночь
0.173,59.7,осень,2019,ночь
0.2,59.7,осень,2019,ночь
0.2,59.7,осень,2019,ночь
0.1689999999999999,59.7,осень,2019,ночь
0.188,59.7,осень,2019,ночь
0.1989999999999999,59.7,осень,2019,утро
0.172,59.7,осень,2019,утро
0.163,59.7,осень,2019,утро
0.182,59.7,осень,2019,утро
0.175,59.7,осень,2019,утро
0.157,59.7,осень,2019,утро
0.187,59.7,осень,2019,день
0.193,59.7,осень,2019,день
0.172,59.7,осень,2019,день
0.174,59.7,осень,2019,день
0.205,59.7,осень,2019,день
0.181,59.7,осень,2019,день
0.3289999999999999,59.7,осень,2019,вечер
0.356,59.7,осень,2019,вечер
0.3329999999999999,59.7,осень,2019,вечер
0.322,59.7,осень,2019,вечер
0.2239999999999999,59.7,осень,2019,вечер
0.19,59.7,осень,2019,вечер
0.212,62.4,осень,2019,ночь
0.181,62.4,осень,2019,ночь
0.18,62.4,осень,2019,ночь
0.204,62.4,осень,2019,ночь
0.18,62.4,осень,2019,ночь
0.174,62.4,осень,2019,ночь
0.198,62.4,осень,2019,утро
0.181,62.4,осень,2019,утро
0.254,62.4,осень,2019,утро
0.201,62.4,осень,2019,утро
0.195,62.4,осень,2019,утро
0.166,62.4,осень,2019,утро
0.179,62.4,осень,2019,день
0.1939999999999999,62.4,осень,2019,день
0.182,62.4,осень,2019,день
0.165,62.4,осень,2019,день
0.203,62.4,осень,2019,день
0.192,62.4,осень,2019,день
0.317,62.4,осень,2019,вечер
0.351,62.4,осень,2019,вечер
0.346,62.4,осень,2019,вечер
0.313,62.4,осень,2019,вечер
0.211,62.4,осень,2019,вечер
0.1939999999999999,62.4,осень,2019,вечер
0.171,69.6,осень,2019,ночь
0.211,69.6,осень,2019,ночь
0.185,69.6,осень,2019,ночь
0.182,69.6,осень,2019,ночь
0.209,69.6,осень,2019,ночь
0.175,69.6,осень,2019,ночь
0.186,69.6,осень,2019,утро
0.2019999999999999,69.6,осень,2019,утро
0.1639999999999999,69.6,осень,2019,утро
0.188,69.6,осень,2019,утро
0.2019999999999999,69.6,осень,2019,утро
0.163,69.6,осень,2019,утро
0.1889999999999999,69.6,осень,2019,день
0.201,69.6,осень,2019,день
0.1639999999999999,69.6,осень,2019,день
0.19,69.6,осень,2019,день
0.203,69.6,осень,2019,день
0.168,69.6,осень,2019,день
0.422,69.6,осень,2019,вечер
0.347,69.6,осень,2019,вечер
0.331,69.6,осень,2019,вечер
0.34,69.6,осень,2019,вечер
0.216,69.6,осень,2019,вечер
0.191,69.6,осень,2019,вечер
0.184,60.8,осень,2019,ночь
0.213,60.8,осень,2019,ночь
0.1969999999999999,60.8,осень,2019,ночь
0.177,60.8,осень,2019,ночь
0.34,60.8,осень,2019,ночь
0.24,60.8,осень,2019,ночь
0.182,60.8,осень,2019,утро
0.1889999999999999,60.8,осень,2019,утро
0.204,60.8,осень,2019,утро
0.18,60.8,осень,2019,утро
0.183,60.8,осень,2019,утро
0.205,60.8,осень,2019,утро
0.183,60.8,осень,2019,день
0.174,60.8,осень,2019,день
0.206,60.8,осень,2019,день
0.19,60.8,осень,2019,день
0.165,60.8,осень,2019,день
0.201,60.8,осень,2019,день
0.344,60.8,осень,2019,вечер
0.315,60.8,осень,2019,вечер
0.341,60.8,осень,2019,вечер
0.3429999999999999,60.8,осень,2019,вечер
0.156,60.8,осень,2019,вечер
0.1969999999999999,60.8,осень,2019,вечер
0.196,50.3,осень,2019,ночь
0.171,50.3,осень,2019,ночь
0.186,50.3,осень,2019,ночь
0.1989999999999999,50.3,осень,2019,ночь
0.183,50.3,осень,2019,ночь
0.231,50.3,осень,2019,ночь
0.204,50.3,осень,2019,утро
0.1889999999999999,50.3,осень,2019,утро
0.16,50.3,осень,2019,утро
0.183,50.3,осень,2019,утро
0.18,50.3,осень,2019,утро
0.143,50.3,осень,2019,утро
0.17,50.3,осень,2019,день
0.19,50.3,осень,2019,день
0.176,50.3,осень,2019,день
0.161,50.3,осень,2019,день
0.191,50.3,осень,2019,день
0.186,50.3,осень,2019,день
0.288,50.3,осень,2019,вечер
0.324,50.3,осень,2019,вечер
0.3429999999999999,50.3,осень,2019,вечер
0.319,50.3,осень,2019,вечер
0.178,50.3,осень,2019,вечер
0.196,50.3,осень,2019,вечер
0.186,48.8,осень,2019,ночь
0.143,48.8,осень,2019,ночь
0.184,48.8,осень,2019,ночь
0.1939999999999999,48.8,осень,2019,ночь
0.163,48.8,осень,2019,ночь
0.1889999999999999,48.8,осень,2019,ночь
0.185,48.8,осень,2019,утро
0.185,48.8,осень,2019,утро
0.143,48.8,осень,2019,утро
0.188,48.8,осень,2019,утро
0.161,48.8,осень,2019,утро
0.176,48.8,осень,2019,утро
0.16,48.8,осень,2019,день
0.148,48.8,осень,2019,день
0.181,48.8,осень,2019,день
0.163,48.8,осень,2019,день
0.182,48.8,осень,2019,день
0.191,48.8,осень,2019,день
0.312,48.8,осень,2019,вечер
0.302,48.8,осень,2019,вечер
0.3339999999999999,48.8,осень,2019,вечер
0.325,48.8,осень,2019,вечер
0.407,48.8,осень,2019,вечер
0.24,48.8,осень,2019,вечер
0.181,55.0,зима,2020,ночь
0.144,55.0,зима,2020,ночь
0.206,55.0,зима,2020,ночь
0.157,55.0,зима,2020,ночь
0.212,55.0,зима,2020,ночь
0.152,55.0,зима,2020,ночь
0.185,55.0,зима,2020,утро
0.141,55.0,зима,2020,утро
0.201,55.0,зима,2020,утро
0.147,55.0,зима,2020,утро
0.206,55.0,зима,2020,утро
0.135,55.0,зима,2020,утро
0.184,55.0,зима,2020,день
0.147,55.0,зима,2020,день
0.217,55.0,зима,2020,день
0.171,55.0,зима,2020,день
0.209,55.0,зима,2020,день
0.147,55.0,зима,2020,день
0.353,55.0,зима,2020,вечер
0.3,55.0,зима,2020,вечер
0.313,55.0,зима,2020,вечер
0.335,55.0,зима,2020,вечер
0.173,55.0,зима,2020,вечер
0.198,55.0,зима,2020,вечер
0.184,61.4,зима,2020,ночь
0.166,61.4,зима,2020,ночь
0.1969999999999999,61.4,зима,2020,ночь
0.171,61.4,зима,2020,ночь
0.147,61.4,зима,2020,ночь
0.195,61.4,зима,2020,ночь
0.195,61.4,зима,2020,утро
0.29,61.4,зима,2020,утро
0.2289999999999999,61.4,зима,2020,утро
0.161,61.4,зима,2020,утро
0.177,61.4,зима,2020,утро
0.191,61.4,зима,2020,утро
0.163,61.4,зима,2020,день
0.157,61.4,зима,2020,день
0.178,61.4,зима,2020,день
0.173,61.4,зима,2020,день
0.246,61.4,зима,2020,день
0.184,61.4,зима,2020,день
0.345,61.4,зима,2020,вечер
0.286,61.4,зима,2020,вечер
1.18,61.4,зима,2020,вечер
0.7759999999999999,61.4,зима,2020,вечер
0.675,61.4,зима,2020,вечер
0.354,61.4,зима,2020,вечер
0.305,58.0,зима,2020,ночь
0.395,58.0,зима,2020,ночь
0.4579999999999999,58.0,зима,2020,ночь
0.395,58.0,зима,2020,ночь
0.291,58.0,зима,2020,ночь
0.254,58.0,зима,2020,ночь
0.391,58.0,зима,2020,утро
0.28,58.0,зима,2020,утро
0.264,58.0,зима,2020,утро
0.293,58.0,зима,2020,утро
0.245,58.0,зима,2020,утро
0.416,58.0,зима,2020,утро
0.389,58.0,зима,2020,день
0.296,58.0,зима,2020,день
0.34,58.0,зима,2020,день
0.2789999999999999,58.0,зима,2020,день
0.27,58.0,зима,2020,день
0.282,58.0,зима,2020,день
0.7440000000000001,58.0,зима,2020,вечер
0.8109999999999999,58.0,зима,2020,вечер
0.894,58.0,зима,2020,вечер
0.627,58.0,зима,2020,вечер
0.344,58.0,зима,2020,вечер
0.524,58.0,зима,2020,вечер
0.3429999999999999,54.0,весна,2020,ночь
0.288,54.0,весна,2020,ночь
0.253,54.0,весна,2020,ночь
0.28,54.0,весна,2020,ночь
0.355,54.0,весна,2020,ночь
0.288,54.0,весна,2020,ночь
0.4589999999999999,54.0,весна,2020,утро
0.412,54.0,весна,2020,утро
0.738,54.0,весна,2020,утро
0.846,54.0,весна,2020,утро
0.3939999999999999,54.0,весна,2020,утро
0.439,54.0,весна,2020,утро
0.259,54.0,весна,2020,день
0.344,54.0,весна,2020,день
0.3289999999999999,54.0,весна,2020,день
0.472,54.0,весна,2020,день
0.547,54.0,весна,2020,день
0.3379999999999999,54.0,весна,2020,день
0.908,54.0,весна,2020,вечер
0.828,54.0,весна,2020,вечер
0.8009999999999999,54.0,весна,2020,вечер
1.429,54.0,весна,2020,вечер
0.674,54.0,весна,2020,вечер
0.263,54.0,весна,2020,вечер
0.23,58.3,весна,2020,ночь
0.252,58.3,весна,2020,ночь
0.252,58.3,весна,2020,ночь
0.223,58.3,весна,2020,ночь
0.248,58.3,весна,2020,ночь
0.321,58.3,весна,2020,ночь
0.476,58.3,весна,2020,утро
0.431,58.3,весна,2020,утро
0.645,58.3,весна,2020,утро
0.365,58.3,весна,2020,утро
0.386,58.3,весна,2020,утро
0.425,58.3,весна,2020,утро
0.409,58.3,весна,2020,день
0.728,58.3,весна,2020,день
0.4639999999999999,58.3,весна,2020,день
